M,H0+H9+H10+H15+H16+H17+H18+H24+H25+H26+H27+H28+H29
G843107,H28
G843108,H28
G843109,H28
G844100,H25+H28
G844101,H25+H28
G844102,H25+H28
G844103,H28
G844104,H28
G844105,H28
G844106,H28
G844107,H28
G844108,H25+H28
G844109,H25+H28
G845102,H25+H28
G845103,H25+H28
G845104,H28
G845105,H25+H28
G845106,H25+H28
G845107,H25+H28
G845108,H25+H28
G846103,H25+H28
G846104,H25+H28
G846105,H25+H28
G847103,H25+H28
G847104,H25+H28
G8411,H25+H28
G840110,H28
G840111,H28
G840112,H28
G840113,H28
G840114,H28
G840115,H28
G840116,H28
G840117,H28
G840118,H28
G840119,H28
G841110,H28
G841111,H28
G841112,H28
G841113,H28
G841114,H28
G841115,H28
G841116,H28
G841117,H28
G841118,H28
G841119,H28
G842110,H28
G842111,H28
G842112,H28
G842113,H28
G842114,H28
G842115,H28
G842116,H28
G842117,H28
G842118,H28
G842119,H28
G843110,H25+H28
G843111,H25+H28
G843112,H28
G843113,H28
G843114,H28
G843115,H28
G843116,H28
G843117,H28
G843118,H28
G843119,H25+H28
G844110,H25+H28
G844111,H25+H28
G844112,H25+H28
G844113,H28
G844114,H28
G844115,H25+H28
G844116,H25+H28
G844117,H25+H28
G844118,H25+H28
G844119,H25+H28
G845112,H25+H28
G845113,H25+H28
G845114,H25+H28
G845115,H25+H28
G81L,H25+H28
G8412,H25+H28
G840120,H28
G840121,H28
G840122,H28
G840123,H28
G840124,H28
G840125,H28
G840126,H28
G840127,H28
G840128,H28
G840129,H28
G841120,H28
G841121,H28
G841122,H28
G841123,H28
G841124,H28
G841125,H28
G841126,H28
G841127,H28
G841128,H28
G841129,H28
G842120,H28
G842121,H28
G842122,H28
G842123,H28
G842124,H28
G842125,H28
G842126,H28
G842127,H28
G842128,H28
G842129,H28
G843120,H25+H28
G843121,H25+H28
G843122,H28
G843123,H28
G843124,H28
G843125,H28
G843126,H28
G843127,H28
G843128,H28
G843129,H28
G844121,H25+H28
G844122,H25+H28
G844123,H28
G844124,H28
G844125,H28
G844126,H28
G844127,H28
G844128,H28
G844129,H28
G845122,H25+H28
G845123,H25+H28
G845124,H28
G845125,H28
G845126,H28
G845127,H28
G845128,H28
G845129,H28
G846122,H25+H28
G846123,H25+H28
G846124,H28
G846125,H28
G846126,H28
G846127,H28
G846128,H28
G846129,H28
G847122,H25+H28
G847123,H28
G847124,H28
G847125,H28
G847126,H28
G847127,H28
G847128,H28
G847129,H28
G848122,H25+H28
G848123,H28
G848124,H28
G848125,H28
G848126,H28
G848127,H28
G848128,H28
G848129,H28
G849122,H25+H28
G849123,H28
G849124,H28
G849125,H28
G849126,H28
G849127,H28
G849128,H28
G849129,H28
G8413,H28
G8512,H25+H28
G850122,H25+H28
G850123,H25+H28
G850124,H28
G850125,H28
G850126,H28
G850127,H28
G850128,H28
G850129,H28
G851122,H25+H28
G851123,H25+H28
G851124,H28
G851125,H28
G851126,H28
G851127,H28
G851128,H28
G851129,H28
G852122,H25+H28
G852123,H25+H28
G852124,H28
G852125,H28
G852126,H28
G852127,H28
G852128,H28
G852129,H28
G853123,H25+H28
G853124,H28
G853125,H28
G853126,H28
G853127,H28
G853128,H28
G853129,H28
G854123,H25+H28
G854124,H25+H28
G854125,H28
G854126,H28
G854127,H28
G854128,H28
G854129,H28
G855124,H25+H28
G855125,H28
G855126,H28
G855127,H28
G855128,H28
G855129,H28
G856124,H25+H28
G856125,H28
G856126,H28
G856127,H28
G856128,H28
G856129,H28
G857124,H25+H28
G857125,H25+H28
G857126,H25+H28
G857127,H25+H28
G857128,H25+H28
G857129,H28
G858128,H25+H28
G858129,H25+H28
G8513,H25+H28
G850130,H28
G850131,H28
G850132,H28
G850133,H28
G850134,H28
G850135,H28
G850136,H28
G850137,H28
G850138,H28
G850139,H28
G851130,H28
G851131,H28
G851132,H28
G851133,H28
G851134,H28
G851135,H28
G851136,H28
G851137,H28
G851138,H28
G851139,H28
G852130,H28
G852131,H28
G852132,H28
G852133,H28
G852134,H28
G852135,H28
G852136,H28
G852137,H28
G852138,H28
G852139,H28
G853130,H28
G853131,H28
G853132,H28
G853133,H28
G853134,H28
G853135,H28
G853136,H28
G853137,H28
G853138,H28
G853139,H28
G854130,H28
G854131,H28
G854132,H28
G854133,H28
G854134,H28
G854135,H28
G854136,H28
G854137,H28
G854138,H28
G854139,H28
G855130,H28
G855131,H28
G855132,H28
G855133,H28
G855134,H28
G855135,H28
G855136,H28
G855137,H28
G855138,H28
G855139,H28
G856130,H28
G856131,H28
G856132,H28
G856133,H28
G856134,H28
G856135,H28
G856136,H28
G856137,H28
G856138,H28
G856139,H28
G857130,H28
G857131,H28
G857132,H28
G857133,H28
G857134,H28
G857135,H28
G857136,H28
G857137,H25+H28
G857138,H28
G857139,H25+H28
G858130,H25+H28
G858131,H25+H28
G858132,H28
G858133,H28
G858134,H25+H28
G858135,H25+H28
G858136,H25+H28
G858137,H25+H28
G858138,H25+H28
G858139,H25+H28
G859131,H25+H28
G859132,H25+H28
G859133,H25+H28
G859134,H25+H28
G81M,H25+H28
G8414,H28
G8415,H28
G8514,H25+H28
G850140,H28
G850141,H28
G850142,H28
G850143,H28
G850144,H28
G850145,H28
G850146,H28
G850147,H28
G850148,H28
G850149,H28
G851140,H28
G851141,H28
G851142,H28
G851143,H28
G851144,H28
G851145,H28
G851146,H28
G851147,H28
G851148,H28
G851149,H28
G852140,H28
G852141,H28
G852142,H28
G852143,H28
G852144,H28
G852145,H28
G852146,H28
G852147,H28
G852148,H28
G852149,H28
G853140,H28
G853141,H28
G853142,H28
G853143,H28
G853144,H28
G853145,H28
G853146,H28
G853147,H28
G853148,H28
G853149,H28
G854140,H28
G854141,H28
G854142,H28
G854143,H28
G854144,H28
G854145,H28
G854146,H28
G854147,H28
G854148,H28
G854149,H28
G855140,H28
G855141,H28
G855142,H28
G855143,H28
G855144,H28
G855145,H28
G855146,H28
G855147,H28
G855148,H28
G855149,H28
G856140,H28
G856141,H25+H28
G856142,H25+H28
G856143,H28
G856144,H28
G856145,H28
G856146,H28
G856147,H28
G856148,H25+H28
G856149,H25+H28
G857140,H25+H28
G857141,H25+H28
G857142,H25+H28
G857143,H25+H28
G857144,H28
G857145,H28
G857146,H25+H28
G857147,H25+H28
G857148,H25+H28
G857149,H25+H28
G858143,H25+H28
G858144,H25+H28
G858145,H25+H28
G858146,H25+H28
G859143,H25+H28
G859144,H25+H28
G859145,H25+H28
G8515,H25+H28
G850150,H28
G850151,H28
G850152,H28
G850153,H28
G850154,H28
G850155,H28
G850156,H28
G850157,H28
G850158,H28
G850159,H28
G851150,H28
G851151,H28
G851152,H28
G851153,H28
G851154,H28
G851155,H28
G851156,H28
G851157,H28
G851158,H28
G851159,H28
G852150,H28
G852151,H28
G852152,H28
G852153,H28
G852154,H28
G852155,H28
G852156,H28
G852157,H28
G852158,H28
G852159,H28
G853150,H28
G853151,H28
G853152,H28
G853153,H28
G853154,H28
G853155,H28
G853156,H28
G853157,H28
G853158,H28
G853159,H28
G854150,H28
G854151,H28
G854152,H28
G854153,H28
G854154,H28
G854155,H28
G854156,H28
G854157,H28
G854158,H28
G854159,H28
G855150,H28
G855151,H28
G855152,H28
G855153,H28
G855154,H28
G855155,H28
G855156,H28
G855157,H28
G855158,H28
G855159,H28
G856150,H28
G856151,H28
G856152,H28
G856153,H28
G856154,H28
G856155,H28
G856156,H28
G856157,H28
G856158,H28
G856159,H28
G857150,H25+H28
G857151,H28
G857152,H28
G857153,H28
G857154,H28
G857155,H28
G857156,H28
G857157,H28
G857158,H28
G857159,H28
G858150,H25+H28
G858151,H28
G858152,H28
G858153,H28
G858154,H28
G858155,H28
G858156,H28
G858157,H28
G858158,H28
G858159,H28
G859150,H25+H28
G859151,H28
G859152,H28
G859153,H28
G859154,H28
G859155,H28
G859156,H28
G859157,H28
G859158,H28
G859159,H28
G81N,H28
G81P,H28
G81S,H25+H28
G8615,H25+H28
G860150,H25+H28
G860151,H28
G860152,H28
G860153,H28
G860154,H28
G860155,H28
G860156,H28
G860157,H28
G860158,H28
G860159,H28
G861150,H25+H28
G861151,H28
G861152,H28
G861153,H28
G861154,H28
G861155,H28
G861156,H28
G861157,H28
G861158,H28
G861159,H28
G862150,H25+H28
G862151,H25+H28
G862152,H28
G862153,H28
G862154,H28
G862155,H28
G862156,H28
G862157,H28
G862158,H28
G862159,H28
G863151,H25+H28
G863152,H28
G863153,H28
G863154,H28
G863155,H28
G863156,H28
G863157,H28
G863158,H28
G863159,H28
G864151,H25+H28
G864152,H28
G864153,H28
G864154,H28
G864155,H28
G864156,H28
G864157,H28
G864158,H28
G864159,H28
G865151,H25+H28
G865152,H28
G865153,H28
G865154,H28
G865155,H28
G865156,H28
G865157,H28
G865158,H28
G865159,H28
G866151,H25+H28
G866152,H28
G866153,H28
G866154,H28
G866155,H28
G866156,H28
G866157,H28
G866158,H28
G866159,H28
G867151,H25+H28
G867152,H28
G867153,H28
G867154,H28
G867155,H28
G867156,H28
G867157,H28
G867158,H28
G867159,H28
G868151,H25+H28
G868152,H25+H28
G868153,H28
G868154,H28
G868155,H28
G868156,H28
G868157,H28
G868158,H28
G868159,H28
G869152,H25+H28
G869153,H28
G869154,H28
G869155,H28
G869156,H28
G869157,H28
G869158,H28
G869159,H28
G8715,H25+H28
G870152,H25+H28
G870153,H28
G870154,H28
G870155,H28
G870156,H28
G870157,H28
G870158,H28
G870159,H28
G871152,H25+H28
G871153,H25+H28
G871154,H28
G871155,H28
G871156,H28
G871157,H28
G871158,H28
G871159,H28
G872153,H25+H28
G872154,H28
G872155,H28
G872156,H28
G872157,H28
G872158,H28
G872159,H28
G873153,H25+H28
G873154,H28
G873155,H28
G873156,H28
G873157,H28
G873158,H28
G873159,H28
G874153,H25+H28
G874154,H28
G874155,H28
G874156,H28
G874157,H28
G874158,H28
G874159,H28
G875153,H25+H28
G875154,H28
G875155,H28
G875156,H28
G875157,H28
G875158,H28
G875159,H28
G876153,H25+H28
G876154,H28
G876155,H28
G876156,H28
G876157,H28
G876158,H28
G876159,H28
G877152,H25+H28
G877153,H25+H28
G877154,H28
G877155,H28
G877156,H28
G877157,H28
G877158,H28
G877159,H28
G878152,H25+H28
G878153,H28
G878154,H28
G878155,H28
G878156,H28
G878157,H28
G878158,H28
G878159,H28
G879152,H25+H28
G879153,H28
G879154,H28
G879155,H28
G879156,H28
G879157,H28
G879158,H28
G879159,H28
G81T,H28
G81U,H28+H29
G8618,H28
G8619,H28
G8718,H28
G8719,H28+H29
G870190,H28
G870191,H28
G870192,H28
G870193,H28
G870194,H28
G870195,H28
G870196,H28
G870197,H28
G870198,H28
G870199,H28
G871190,H28
G871191,H28
G871192,H28
G871193,H28
G871194,H28
G871195,H28
G871196,H28
G871197,H28
G871198,H28
G871199,H28
G872190,H28
G872191,H28
G872192,H28
G872193,H28
G872194,H28
G872195,H28
G872196,H28
G872197,H28
G872198,H28
G872199,H28
G873190,H28
G873191,H28
G873192,H28
G873193,H28
G873194,H28
G873195,H28
G873196,H28
G873197,H28
G873198,H28
G873199,H28
G874190,H28
G874191,H28
G874192,H28
G874193,H28
G874194,H28
G874195,H28
G874196,H28
G874197,H28
G874198,H28
G874199,H28
G875190,H28
G875191,H28
G875192,H28
G875193,H28
G875194,H28
G875195,H28
G875196,H28
G875197,H28+H29
G875198,H28+H29
G875199,H28+H29
G876190,H28
G876191,H28
G876192,H28
G876193,H28
G876194,H28
G876195,H28
G876196,H28
G876197,H28+H29
G876198,H28+H29
G876199,H28+H29
G877190,H28
G877191,H28
G877192,H28
G877193,H28
G877194,H28
G877195,H28+H29
G877196,H28+H29
G877197,H28+H29
G878190,H28
G878191,H28
G878192,H28
G878193,H28+H29
G878194,H28+H29
G878195,H28+H29
G879190,H28
G879191,H28
G879192,H28
G879193,H28+H29
G81X,H25+H28
G8815,H25+H28
G880152,H25+H28
G880153,H28
G880154,H28
G880155,H28
G880156,H28
G880157,H28
G880158,H28
G880159,H28
G881152,H25+H28
G881153,H28
G881154,H28
G881155,H28
G881156,H28
G881157,H28
G881158,H28
G881159,H28
G882152,H25+H28
G882153,H28
G882154,H28
G882155,H28
G882156,H28
G882157,H28
G882158,H28
G882159,H28
G883152,H25+H28
G883153,H25+H28
G883154,H28
G883155,H28
G883156,H28
G883157,H28
G883158,H28
G883159,H28
G884153,H25+H28
G884154,H25+H28
G884155,H25+H28
G884156,H28
G884157,H28
G884158,H28
G884159,H28
G885155,H25+H28
G885156,H25+H28
G885157,H25+H28
G885158,H28
G885159,H28
G886157,H25+H28
G886158,H25+H28
G886159,H25+H28
G887159,H25+H28
G81Y,H25+H28+H29
G8816,H25+H28
G880160,H28
G880161,H28
G880162,H28
G880163,H28
G880164,H28
G880165,H28
G880166,H28
G880167,H28
G880168,H28
G880169,H28
G881160,H28
G881161,H28
G881162,H28
G881163,H28
G881164,H28
G881165,H28
G881166,H28
G881167,H28
G881168,H28
G881169,H28
G882160,H28
G882161,H28
G882162,H28
G882163,H28
G882164,H28
G882165,H28
G882166,H28
G882167,H28
G882168,H28
G882169,H28
G883160,H28
G883161,H28
G883162,H28
G883163,H28
G883164,H28
G883165,H28
G883166,H28
G883167,H28
G883168,H28
G883169,H28
G884160,H28
G884161,H28
G884162,H28
G884163,H28
G884164,H28
G884165,H28
G884166,H28
G884167,H28
G884168,H28
G884169,H28
G885160,H28
G885161,H28
G885162,H28
G885163,H28
G885164,H28
G885165,H28
G885166,H28
G885167,H28
G885168,H28
G885169,H28
G886160,H28
G886161,H28
G886162,H28
G886163,H28
G886164,H28
G886165,H28
G886166,H28
G886167,H28
G886168,H28
G886169,H28
G887160,H25+H28
G887161,H25+H28
G887162,H28
G887163,H28
G887164,H28
G887165,H28
G887166,H28
G887167,H28
G887168,H28
G887169,H28
G888161,H25+H28
G888162,H25+H28
G888163,H25+H28
G888164,H28
G888165,H28
G888166,H28
G888167,H28
G888168,H28
G888169,H28
G889163,H25+H28
G889164,H25+H28
G889165,H25+H28
G889166,H28
G889167,H28
G889168,H28
G889169,H28
G8817,H28
G8916,H25+H28
G890165,H25+H28
G890166,H25+H28
G890167,H25+H28
G890168,H28
G890169,H28
G891167,H25+H28
G891168,H25+H28
G891169,H25+H28
G892169,H25+H28
G893169,H25+H28
G894169,H25+H28
G895169,H25+H28
G896169,H25+H28
G897169,H25+H28
G898169,H25+H28
G899169,H25+H28
G8917,H25+H28+H29
G890170,H28
G890171,H28
G890172,H28
G890173,H28
G890174,H28
G890175,H28
G890176,H28
G890177,H28
G890178,H28
G890179,H28+H29
G891170,H28
G891171,H28
G891172,H28
G891173,H28
G891174,H28
G891175,H28
G891176,H28
G891177,H28
G891178,H28
G891179,H28+H29
G892170,H28
G892171,H28
G892172,H28
G892173,H28
G892174,H28
G892175,H28
G892176,H28
G892177,H28
G892178,H28+H29
G892179,H28+H29
G893170,H28
G893171,H28
G893172,H28
G893173,H28
G893174,H28
G893175,H25+H28
G893176,H25+H28
G893177,H25+H28+H29
G893178,H25+H28+H29
G894170,H28
G894171,H28
G894172,H28
G894173,H28
G894174,H25+H28
G894175,H25+H28
G895170,H28
G895171,H28
G895172,H28
G895173,H25+H28
G895174,H25+H28
G896170,H28
G896171,H28
G896172,H25+H28
G896173,H25+H28
G897170,H28
G897171,H28
G897172,H25+H28
G898170,H28
G898171,H25+H28
G898172,H25+H28
G899170,H25+H28
G899171,H25+H28
G81Z,H25+H28+H29
G8818,H28+H29
G880180,H28
G880181,H28
G880182,H28
G880183,H28
G880184,H28
G880185,H28
G880186,H28
G880187,H28
G880188,H28
G880189,H28
G881180,H28
G881181,H28
G881182,H28
G881183,H28
G881184,H28
G881185,H28
G881186,H28
G881187,H28
G881188,H28
G881189,H28
G882180,H28
G882181,H28
G882182,H28
G882183,H28
G882184,H28
G882185,H28
G882186,H28
G882187,H28+H29
G882188,H28+H29
G882189,H28+H29
G883180,H28
G883181,H28
G883182,H28
G883183,H28
G883184,H28
G883185,H28
G883186,H28+H29
G883187,H28+H29
G884180,H28
G884181,H28
G884182,H28
G884183,H28
G884184,H28+H29
G884185,H28+H29
G884186,H28+H29
G885180,H28
G885181,H28
G885182,H28+H29
G885183,H28+H29
G885184,H28+H29
G886180,H28
G886181,H28+H29
G886182,H28+H29
G887180,H28+H29
G887181,H28+H29
G888180,H28+H29
G888181,H28+H29
G889180,H28
G889181,H28+H29
G8819,H28+H29
G880190,H28
G880191,H28
G880192,H28+H29
G880193,H28+H29
G881190,H28+H29
G881191,H28+H29
G881192,H28+H29
G882190,H28+H29
G8918,H25+H28+H29
G890180,H28+H29
G890181,H28+H29
G82,H28+H29
G82SW,H28+H29
G82SE,H28+H29
G82A,H28
G82B,H28+H29
G8022,H28
G8023,H28+H29
G800230,H28
G800231,H28
G800232,H28
G800233,H28
G800234,H28
G800235,H28
G800236,H28
G800237,H28
G800238,H28
G800239,H28
G801230,H28
G801231,H28
G801232,H28
G801233,H28
G801234,H28
G801235,H28
G801236,H28
G801237,H28
G801238,H28
G801239,H28
G802230,H28
G802231,H28
G802232,H28
G802233,H28
G802234,H28
G802235,H28
G802236,H28
G802237,H28
G802238,H28
G802239,H28
G803230,H28
G803231,H28
G803232,H28
G803233,H28
G803234,H28
G803235,H28
G803236,H28
G803237,H28
G803238,H28
G803239,H28
G804230,H28
G804231,H28
G804232,H28
G804233,H28
G804234,H28
G804235,H28
G804236,H28
G804237,H28
G804238,H28
G804239,H28+H29
G805230,H28
G805231,H28
G805232,H28
G805233,H28
G805234,H28
G805235,H28
G805236,H28
G805237,H28
G805238,H28+H29
G805239,H28+H29
G806230,H28
G806231,H28
G806232,H28
G806233,H28
G806234,H28
G806235,H28
G806236,H28
G806237,H28+H29
G806238,H28+H29
G807230,H28
G807231,H28
G807232,H28
G807233,H28
G807234,H28
G807235,H28
G807236,H28+H29
G807237,H28+H29
G808230,H28
G808231,H28
G808232,H28
G808233,H28
G808234,H28
G808235,H28+H29
G808236,H28+H29
G809230,H28
G809231,H28
G809232,H28
G809233,H28
G809234,H28+H29
G809235,H28+H29
G8122,H28+H29
G810220,H28
G810221,H28
G810222,H28
G810223,H28
G810224,H28
G810225,H28
G810226,H28
G810227,H28
G810228,H28
G810229,H28
G811220,H28
G811221,H28
G811222,H28
G811223,H28
G811224,H28
G811225,H28
G811226,H28
G811227,H28
G811228,H28
G811229,H28
G812220,H28
G812221,H28
G812222,H28
G812223,H28
G812224,H28
G812225,H28
G812226,H28
G812227,H28
G812228,H28
G812229,H28
G813220,H28
G813221,H28
G813222,H28
G813223,H28
G813224,H28
G813225,H28
G813226,H28
G813227,H28
G813228,H28
G813229,H28+H29
G814220,H28
G814221,H28
G814222,H28
G814223,H28
G814224,H28
G814225,H28
G814226,H28
G814227,H28
G814228,H28+H29
G814229,H28+H29
G815220,H28
G815221,H28
G815222,H28
G815223,H28
G815224,H28
G815225,H28
G815226,H28
G815227,H28+H29
G815228,H28+H29
G816220,H28
G816221,H28
G816222,H28
G816223,H28
G816224,H28
G816225,H28
G816226,H28+H29
G816227,H28+H29
G817220,H28
G817221,H28
G817222,H28
G817223,H28
G817224,H28
G817225,H28
G817226,H28+H29
G818220,H28
G818221,H28
G818222,H28
G818223,H28
G818224,H28
G818225,H28
G818226,H28+H29
G819220,H28
G819221,H28
G819222,H28
G819223,H28
G819224,H28
G819225,H28
G819226,H28+H29
G8123,H28+H29
G810230,H28
G810231,H28
G810232,H28+H29
G810233,H28+H29
G810234,H28+H29
G811230,H28
G811231,H28+H29
G811232,H28+H29
G812230,H28+H29
G812231,H28+H29
G813230,H28+H29
G82C,H28+H29
G8024,H28+H29
G800240,H28
G800241,H28+H29
G800242,H28+H29
G801240,H28
G801241,H28
G801242,H28+H29
G802240,H28
G802241,H28+H29
G802242,H28+H29
G803240,H28+H29
G803241,H28+H29
G804240,H28+H29
G82F,H28
G82G,H28+H29
G8222,H28+H29
G820220,H28
G820221,H28
G820222,H28
G820223,H28
G820224,H28
G820225,H28
G820226,H28+H29
G820227,H28+H29
G821220,H28
G821221,H28
G821222,H28
G821223,H28
G821224,H28
G821225,H28
G821226,H28
G821227,H28+H29
G822220,H28
G822221,H28
G822222,H28
G822223,H28
G822224,H28
G822225,H28
G822226,H28
G822227,H28+H29
G823220,H28
G823221,H28
G823222,H28
G823223,H28
G823224,H28
G823225,H28
G823226,H28
G823227,H28+H29
G824220,H28
G824221,H28
G824222,H28
G824223,H28
G824224,H28
G824225,H28
G824226,H28
G824227,H28+H29
G825220,H28
G825221,H28
G825222,H28
G825223,H28
G825224,H28
G825225,H28
G825226,H28
G825227,H28+H29
G826220,H28
G826221,H28
G826222,H28
G826223,H28
G826224,H28
G826225,H28
G826226,H28
G826227,H28+H29
G827220,H28
G827221,H28
G827222,H28
G827223,H28
G827224,H28
G827225,H28
G827226,H28
G827227,H28+H29
G828220,H28
G828221,H28
G828222,H28
G828223,H28
G828224,H28
G828225,H28
G828226,H28
G828227,H28+H29
G829220,H28
G829221,H28
G829222,H28
G829223,H28
G829224,H28
G829225,H28
G829226,H28
G829227,H28+H29
G8322,H28+H29
G830220,H28
G830221,H28
G830222,H28
G830223,H28
G830224,H28
G830225,H28
G830226,H28
G830227,H28+H29
G830228,H28+H29
G830229,H28+H29
G831220,H28
G831221,H28
G831222,H28
G831223,H28
G831224,H28
G831225,H28
G831226,H28
G831227,H28
G831228,H28
G831229,H28
G832220,H28
G832221,H28
G832222,H28
G832223,H28
G832224,H28
G832225,H28
G832226,H28
G832227,H28
G832228,H28
G832229,H28
G833220,H28
G833221,H28
G833222,H28
G833223,H28
G833224,H28
G833225,H28
G833226,H28
G833227,H28
G833228,H28
G833229,H28
G834220,H28
G834221,H28
G834222,H28
G834223,H28
G834224,H28
G834225,H28
G834226,H28
G834227,H28
G834228,H28
G834229,H28
G835220,H28
G835221,H28
G835222,H28
G835223,H28
G835224,H28
G835225,H28
G835226,H28
G835227,H28
G835228,H28
G835229,H28
G836220,H28
G836221,H28
G836222,H28
G836223,H28
G836224,H28
G836225,H28
G836226,H28
G836227,H28
G836228,H28
G836229,H28
G837220,H28
